UsageClass,CheckoutType,MaterialType,CheckoutYear,CheckoutMonth,Checkouts,Title,ISBN,Creator,Subjects,Publisher,PublicationYear
Physical,Horizon,BOOK,2021,4,21,Normal people : a novel / Sally Rooney.,,"Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Physical,Horizon,BOOK,2021,5,18,Normal people : a novel / Sally Rooney.,,"Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,EBOOK,2021,5,88,Normal People: A Novel,,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Digital,OverDrive,AUDIOBOOK,2021,5,77,Normal People: A Novel (unabridged),,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Digital,OverDrive,AUDIOBOOK,2021,6,73,Normal People: A Novel (unabridged),,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Physical,Horizon,BOOK,2021,6,22,Normal people : a novel / Sally Rooney.,,"Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,EBOOK,2021,6,14,Normal People: A Novel,,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Digital,OverDrive,EBOOK,2021,7,20,Normal People: A Novel,,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Physical,Horizon,BOOK,2021,7,25,Normal people : a novel / Sally Rooney.,,"Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,AUDIOBOOK,2021,7,90,Normal People: A Novel (unabridged),,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Digital,OverDrive,AUDIOBOOK,2021,8,79,Normal People: A Novel (unabridged),,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Physical,Horizon,BOOK,2021,8,42,Normal people : a novel / Sally Rooney.,,"Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,EBOOK,2021,8,24,Normal People: A Novel,,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Digital,OverDrive,EBOOK,2021,9,51,Normal People: A Novel,,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Physical,Horizon,BOOK,2021,9,74,Normal people : a novel / Sally Rooney.,,"Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,AUDIOBOOK,2021,9,68,Normal People: A Novel (unabridged),,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Digital,OverDrive,EBOOK,2021,10,72,Normal People: A Novel,,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Digital,OverDrive,AUDIOBOOK,2021,10,71,Normal People: A Novel (unabridged),,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Physical,Horizon,BOOK,2021,10,53,Normal people : a novel / Sally Rooney.,,"Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,AUDIOBOOK,2021,11,87,Normal People: A Novel (unabridged),,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Physical,Horizon,BOOK,2021,11,38,Normal people : a novel / Sally Rooney.,,"Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,EBOOK,2021,11,55,Normal People: A Novel,,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Physical,Horizon,BOOK,2021,12,43,Normal people : a novel / Sally Rooney.,,"Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,AUDIOBOOK,2021,12,71,Normal People: A Novel (unabridged),,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Digital,OverDrive,EBOOK,2021,12,67,Normal People: A Novel,,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Digital,OverDrive,EBOOK,2022,1,72,Normal People: A Novel,,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Physical,Horizon,BOOK,2022,1,54,Normal people : a novel / Sally Rooney.,,"Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,AUDIOBOOK,2022,1,86,Normal People: A Novel (unabridged),,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Physical,Horizon,BOOK,2022,2,34,Normal people : a novel / Sally Rooney.,,"Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,EBOOK,2022,2,64,Normal People: A Novel,,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Digital,OverDrive,AUDIOBOOK,2022,2,85,Normal People: A Novel (unabridged),,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Digital,OverDrive,AUDIOBOOK,2022,3,94,Normal People: A Novel (unabridged),,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Physical,Horizon,BOOK,2022,3,38,Normal people : a novel / Sally Rooney.,,"Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,EBOOK,2022,3,63,Normal People: A Novel,,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Digital,OverDrive,EBOOK,2022,4,61,Normal People: A Novel,,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Physical,Horizon,BOOK,2022,4,28,Normal people : a novel / Sally Rooney.,,"Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,AUDIOBOOK,2022,4,72,Normal People: A Novel (unabridged),,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Digital,OverDrive,EBOOK,2022,5,85,Normal People: A Novel,9.78E+12,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Physical,Horizon,BOOK,2022,5,33,Normal people : a novel / Sally Rooney.,"1984822179, 9781984822178","Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
